Time,Value,MEASURE,Description
2015,331,LEED_22,Number of Employee Jobs - Arts and recreation services
2016,348,LEED_22,Number of Employee Jobs - Arts and recreation services
2012,294,LEED_23,Number of Employee Jobs - Other services
2013,278,LEED_23,Number of Employee Jobs - Other services
2014,307,LEED_23,Number of Employee Jobs - Other services
2015,318,LEED_23,Number of Employee Jobs - Other services
2016,265,LEED_23,Number of Employee Jobs - Other services
2012,10825,LEED_24,Number of Employee Jobs - Total
2013,11601,LEED_24,Number of Employee Jobs - Total
2014,11699,LEED_24,Number of Employee Jobs - Total
2015,11729,LEED_24,Number of Employee Jobs - Total
2016,11824,LEED_24,Number of Employee Jobs - Total
2016,9,SEIFAA_2,SEIFA decile ranking - Index of Relative Socio-Economic Disadvantage (IRSD)
2016,10,SEIFAA_3,SEIFA decile ranking - Index of Relative Socio-Economic Advantage and Disadvantage (IRSAD)
2016,10,SEIFAA_4,SEIFA decile ranking - Index of Education and Occupation (IEO)
2016,4,SEIFAA_5,SEIFA decile ranking - Index of Economic Resources (IER)
2016,9,SEIFAS_2,SEIFA decile ranking - Index of Relative Socio-Economic Disadvantage (IRSD) 
2016,10,SEIFAS_3,SEIFA decile ranking - Index of Relative Socio-Economic Advantage and Disadvantage (IRSAD)
2016,10,SEIFAS_4,SEIFA decile ranking - Index of Education and Occupation (IEO)
2016,5,SEIFAS_5,SEIFA decile ranking - Index of Economic Resources (IER)
2016,8,COMMUTE_2,Average commuting distance from Place of Usual Residence (kms)
2016,6.4,COMMUTE_3,Median commuting distance from Place of Usual Residence (kms)
2016,12,COMMUTE_4,Average commuting distance to place of work (kms)
2016,5.9,COMMUTE_5,Median commuting distance to place of work (kms)
2011,2431,TOTMIG_2,Number of Females (no.)
2016,2854,TOTMIG_2,Number of Females (no.)
2011,2208,TOTMIG_3,Number of Males (no.)
2016,2576,TOTMIG_3,Number of Males (no.)
2011,4640,TOTMIG_4,Total population (no.)
2016,5431,TOTMIG_4,Total population (no.)
2011,59,AGEMIG_2,0-4 years (no.)
2016,48,AGEMIG_2,0-4 years (no.)
2011,74,AGEMIG_3,5-9 years (no.)
2016,90,AGEMIG_3,5-9 years (no.)
2011,64,AGEMIG_4,10-14 years (no.)
2016,89,AGEMIG_4,10-14 years (no.)
2011,110,AGEMIG_5,15-19 years (no.)
2016,139,AGEMIG_5,15-19 years (no.)
2011,539,AGEMIG_6,20-24 years (no.)
2016,622,AGEMIG_6,20-24 years (no.)
2011,722,AGEMIG_7,25-29 years (no.)
2016,843,AGEMIG_7,25-29 years (no.)
2011,621,AGEMIG_8,30-34 years (no.)
2016,820,AGEMIG_8,30-34 years (no.)
2011,510,AGEMIG_9,35-39 years (no.)
2016,580,AGEMIG_9,35-39 years (no.)
2011,355,AGEMIG_10,40-44 years (no.)
2016,462,AGEMIG_10,40-44 years (no.)
2011,317,AGEMIG_11,45-49 years (no.)
2016,326,AGEMIG_11,45-49 years (no.)
2011,266,AGEMIG_12,50-54 years (no.)
2016,307,AGEMIG_12,50-54 years (no.)
2011,242,AGEMIG_13,55-59 years (no.)
2016,256,AGEMIG_13,55-59 years (no.)
2011,193,AGEMIG_14,60-64 years (no.)
2016,207,AGEMIG_14,60-64 years (no.)
2011,163,AGEMIG_15,65-69 years (no.)
2016,183,AGEMIG_15,65-69 years (no.)
2011,130,AGEMIG_16,70-74 years (no.)
2016,157,AGEMIG_16,70-74 years (no.)
2011,96,AGEMIG_17,75-80 years (no.)
2016,126,AGEMIG_17,75-80 years (no.)
2011,97,AGEMIG_18,80-84 years (no.)
2016,85,AGEMIG_18,80-84 years (no.)
2011,89,AGEMIG_19,84 and over (no.)
2016,98,AGEMIG_19,84 and over (no.)
2011,32.3,ARRMIG_2,Arrived within 5 years (%)
2016,32.9,ARRMIG_2,Arrived within 5 years (%)
2011,15.5,ARRMIG_3,Arrived 5-10 years ago (%)
2016,17.3,ARRMIG_3,Arrived 5-10 years ago (%)
2011,48.4,ARRMIG_4,Arrived over 10 years ago (%)
2016,47.1,ARRMIG_4,Arrived over 10 years ago (%)
2011,3.8,ARRMIG_5,Arrival not stated (%)
2016,2.7,ARRMIG_5,Arrival not stated (%)
2011,49,CITMIG_2,Australian citizen (%)
2016,46.6,CITMIG_2,Australian citizen (%)
2011,49.8,CITMIG_3,Not an Australian citizen (%)
2016,51.7,CITMIG_3,Not an Australian citizen (%)
2011,1.2,CITMIG_4,Citizenship not stated (%)
2016,1.7,CITMIG_4,Citizenship not stated (%)
2011,6.2,RELMIG_2,Buddhism (%)
2016,4.4,RELMIG_2,Buddhism (%)
2011,50,RELMIG_3,Christianity (%)
2016,43.4,RELMIG_3,Christianity (%)
2011,3,RELMIG_4,Hinduism (%)
2016,2.5,RELMIG_4,Hinduism (%)
2011,2.8,RELMIG_5,Islam (%)
2016,2.3,RELMIG_5,Islam (%)
2011,4.3,RELMIG_6,Judaism (%)
2016,3,RELMIG_6,Judaism (%)
2011,0.8,RELMIG_7,Other Religion (%)
2016,0.8,RELMIG_7,Other Religion (%)
2011,28.4,RELMIG_10,No Religion (%)
2016,38.2,RELMIG_8,Secular beliefs and other spiritual beliefs and no religious affiliation (%)
2011,3.7,RELMIG_9,Religion not stated (%)
2016,4.9,RELMIG_9,Religion not stated (%)
2011,93.8,ENGMIG_2,Proficient in English (%)
2016,93.9,ENGMIG_2,Proficient in English (%)
2011,5.5,ENGMIG_3,Not proficient in English (%)
2016,5.7,ENGMIG_3,Not proficient in English (%)
2011,0.5,ENGMIG_4,English proficiency not stated (%)
2016,0.4,ENGMIG_4,English proficiency not stated (%)
2011,14.1,QUALMIG_2,Postgraduate Degree level (%)
2016,15.8,QUALMIG_2,Postgraduate Degree level (%)
2011,2.1,QUALMIG_3,Graduate Diploma and Graduate Certificate level (%)
2016,2.1,QUALMIG_3,Graduate Diploma and Graduate Certificate level (%)
2011,29.7,QUALMIG_4,Bachelor Degree level (%)
2016,32.7,QUALMIG_4,Bachelor Degree level (%)
2011,9,QUALMIG_5,Advanced Diploma and Diploma level (%)
2016,8.5,QUALMIG_5,Advanced Diploma and Diploma level (%)
2011,8.1,QUALMIG_6,Certificate level (%)
2016,7.8,QUALMIG_6,Certificate level (%)
2011,26.4,QUALMIG_7,School education level (%)
2016,23.6,QUALMIG_7,School education level (%)
2011,3.7,QUALMIG_8,Education not stated (%)
2016,2.9,QUALMIG_8,Education not stated (%)
2011,11.5,OCCMIG_2,Managers (%)
2016,14.1,OCCMIG_2,Managers (%)
2011,40.1,OCCMIG_3,Professionals (%)
2016,40.2,OCCMIG_3,Professionals (%)
2011,11.2,OCCMIG_4,Technicians and trades workers (%)
2016,11,OCCMIG_4,Technicians and trades workers (%)
2011,8.1,OCCMIG_5,Community and personal service workers (%)
2016,8.3,OCCMIG_5,Community and personal service workers (%)
2011,12.6,OCCMIG_6,Clerical and administrative workers (%)
2016,11.3,OCCMIG_6,Clerical and administrative workers (%)
2011,6.4,OCCMIG_7,Sales workers (%)
2016,6.2,OCCMIG_7,Sales workers (%)
2011,2.3,OCCMIG_8,Machinery operators and drivers (%)
2016,2.2,OCCMIG_8,Machinery operators and drivers (%)
2011,6.4,OCCMIG_9,Labourers (%)
2016,5.5,OCCMIG_9,Labourers (%)
2011,1.5,OCCMIG_10,Occupation inadequately described or not stated  (%)
2016,1.2,OCCMIG_10,Occupation inadequately described or not stated  (%)
2011,3073,LFMIG_2,Labour Force number (no.)
2016,3658,LFMIG_2,Labour Force number (no.)
2011,204,LFMIG_3,Unemployed number (no.)
2016,192,LFMIG_3,Unemployed number (no.)
2011,66.2,LFMIG_4,Participation Rate (%)
2016,67.4,LFMIG_4,Participation Rate (%)
2011,6.6,LFMIG_5,Unemployment Rate (%)
2016,5.2,LFMIG_5,Unemployment Rate (%)
2016,18.2,INCMIG_2,Persons earning $1-$499 per week (%)
2016,17.9,INCMIG_3,Persons earning $500-$999 per week (%)
2016,31.7,INCMIG_4,Persons earning $1000-$1999 per week (%)
2016,9.8,INCMIG_5,Persons earning $2000-$2999 per week (%)
2016,7,INCMIG_6,Persons earning $3000 or more per week (%)
2016,13.1,INCMIG_7,Persons earning nil income (%)
2016,0.5,INCMIG_8,Persons with a negative income (%)
2016,1.9,INCMIG_9,Income inadequately described or not stated (%)
2011,4.7,FIELD_2,Natural and Physical Sciences (%)
2016,4.7,FIELD_2,Natural and Physical Sciences (%)
2011,3.3,FIELD_3,Information Technology (%)
2016,3.1,FIELD_3,Information Technology (%)
2011,10,FIELD_4,Engineering and Related Technologies (%)
2016,9.9,FIELD_4,Engineering and Related Technologies (%)
2011,4.5,FIELD_5,Architecture and Building (%)
2016,4.4,FIELD_5,Architecture and Building (%)
2011,1.3,FIELD_6,"Agriculture, Environmental and Related Studies (%)"
2016,0.9,FIELD_6,"Agriculture, Environmental and Related Studies (%)"
2011,11.1,FIELD_7,Health (%)
2016,10.5,FIELD_7,Health (%)
2011,5.5,FIELD_8,Education (%)
2016,5.1,FIELD_8,Education (%)
2011,22,FIELD_9,Management and Commerce (%)
2016,21.1,FIELD_9,Management and Commerce (%)
2011,13.2,FIELD_10,Society and Culture (%)
2016,13.4,FIELD_10,Society and Culture (%)
2011,6.6,FIELD_11,Creative Arts (%)
2016,6.1,FIELD_11,Creative Arts (%)
2011,3.1,FIELD_12,"Food, Hospitality and Personal Services (%)"
2016,2.6,FIELD_12,"Food, Hospitality and Personal Services (%)"
2011,0.1,FIELD_13,Mixed Field Programmes (%)
2016,0.3,FIELD_13,Mixed Field Programmes (%)
2011,14.6,FIELD_14,Field of Study Inadequately Described or Not Stated  (%)
2016,17.7,FIELD_14,Field of Study Inadequately Described or Not Stated  (%)
2011,88.5,HOMELESS_2,"Homeless rate per 10,000 persons"
2016,102.7,HOMELESS_2,"Homeless rate per 10,000 persons"
2016,12.5,PERSINC_9,Persons with income not stated (%)
