Time,Value,MEASURE,Description
2012,463,LEED_23,Number of Employee Jobs - Other services
2013,528,LEED_23,Number of Employee Jobs - Other services
2014,522,LEED_23,Number of Employee Jobs - Other services
2015,549,LEED_23,Number of Employee Jobs - Other services
2016,562,LEED_23,Number of Employee Jobs - Other services
2012,14907,LEED_24,Number of Employee Jobs - Total
2013,15919,LEED_24,Number of Employee Jobs - Total
2014,16502,LEED_24,Number of Employee Jobs - Total
2015,17678,LEED_24,Number of Employee Jobs - Total
2016,19186,LEED_24,Number of Employee Jobs - Total
2016,5,SEIFAA_2,SEIFA decile ranking - Index of Relative Socio-Economic Disadvantage (IRSD)
2016,7,SEIFAA_3,SEIFA decile ranking - Index of Relative Socio-Economic Advantage and Disadvantage (IRSAD)
2016,7,SEIFAA_4,SEIFA decile ranking - Index of Education and Occupation (IEO)
2016,3,SEIFAA_5,SEIFA decile ranking - Index of Economic Resources (IER)
2016,5,SEIFAS_2,SEIFA decile ranking - Index of Relative Socio-Economic Disadvantage (IRSD) 
2016,7,SEIFAS_3,SEIFA decile ranking - Index of Relative Socio-Economic Advantage and Disadvantage (IRSAD)
2016,7,SEIFAS_4,SEIFA decile ranking - Index of Education and Occupation (IEO)
2016,3,SEIFAS_5,SEIFA decile ranking - Index of Economic Resources (IER)
2016,8.1,COMMUTE_2,Average commuting distance from Place of Usual Residence (kms)
2016,6.2,COMMUTE_3,Median commuting distance from Place of Usual Residence (kms)
2016,19.5,COMMUTE_4,Average commuting distance to place of work (kms)
2016,13.1,COMMUTE_5,Median commuting distance to place of work (kms)
2011,4853,TOTMIG_2,Number of Females (no.)
2016,6453,TOTMIG_2,Number of Females (no.)
2011,4578,TOTMIG_3,Number of Males (no.)
2016,6126,TOTMIG_3,Number of Males (no.)
2011,9431,TOTMIG_4,Total population (no.)
2016,12580,TOTMIG_4,Total population (no.)
2011,83,AGEMIG_2,0-4 years (no.)
2016,104,AGEMIG_2,0-4 years (no.)
2011,130,AGEMIG_3,5-9 years (no.)
2016,156,AGEMIG_3,5-9 years (no.)
2011,158,AGEMIG_4,10-14 years (no.)
2016,121,AGEMIG_4,10-14 years (no.)
2011,289,AGEMIG_5,15-19 years (no.)
2016,540,AGEMIG_5,15-19 years (no.)
2011,594,AGEMIG_6,20-24 years (no.)
2016,1235,AGEMIG_6,20-24 years (no.)
2011,1015,AGEMIG_7,25-29 years (no.)
2016,1743,AGEMIG_7,25-29 years (no.)
2011,959,AGEMIG_8,30-34 years (no.)
2016,1658,AGEMIG_8,30-34 years (no.)
2011,848,AGEMIG_9,35-39 years (no.)
2016,1203,AGEMIG_9,35-39 years (no.)
2011,767,AGEMIG_10,40-44 years (no.)
2016,868,AGEMIG_10,40-44 years (no.)
2011,729,AGEMIG_11,45-49 years (no.)
2016,770,AGEMIG_11,45-49 years (no.)
2011,711,AGEMIG_12,50-54 years (no.)
2016,761,AGEMIG_12,50-54 years (no.)
2011,682,AGEMIG_13,55-59 years (no.)
2016,688,AGEMIG_13,55-59 years (no.)
2011,628,AGEMIG_14,60-64 years (no.)
2016,698,AGEMIG_14,60-64 years (no.)
2011,581,AGEMIG_15,65-69 years (no.)
2016,602,AGEMIG_15,65-69 years (no.)
2011,497,AGEMIG_16,70-74 years (no.)
2016,497,AGEMIG_16,70-74 years (no.)
2011,375,AGEMIG_17,75-80 years (no.)
2016,451,AGEMIG_17,75-80 years (no.)
2011,250,AGEMIG_18,80-84 years (no.)
2016,288,AGEMIG_18,80-84 years (no.)
2011,127,AGEMIG_19,84 and over (no.)
2016,205,AGEMIG_19,84 and over (no.)
2011,15.8,ARRMIG_2,Arrived within 5 years (%)
2016,24.7,ARRMIG_2,Arrived within 5 years (%)
2011,13.3,ARRMIG_3,Arrived 5-10 years ago (%)
2016,14.9,ARRMIG_3,Arrived 5-10 years ago (%)
2011,67.4,ARRMIG_4,Arrived over 10 years ago (%)
2016,57.2,ARRMIG_4,Arrived over 10 years ago (%)
2011,3.5,ARRMIG_5,Arrival not stated (%)
2016,3.2,ARRMIG_5,Arrival not stated (%)
2011,66.2,CITMIG_2,Australian citizen (%)
2016,52,CITMIG_2,Australian citizen (%)
2011,32.4,CITMIG_3,Not an Australian citizen (%)
2016,46.8,CITMIG_3,Not an Australian citizen (%)
2011,1.4,CITMIG_4,Citizenship not stated (%)
2016,1.3,CITMIG_4,Citizenship not stated (%)
2011,7.1,RELMIG_2,Buddhism (%)
2016,9,RELMIG_2,Buddhism (%)
2011,55.1,RELMIG_3,Christianity (%)
2016,45.2,RELMIG_3,Christianity (%)
2011,3.9,RELMIG_4,Hinduism (%)
2016,4.2,RELMIG_4,Hinduism (%)
2011,14.8,RELMIG_5,Islam (%)
2016,10.7,RELMIG_5,Islam (%)
2011,1.4,RELMIG_6,Judaism (%)
2016,0.9,RELMIG_6,Judaism (%)
2011,0.6,RELMIG_7,Other Religion (%)
2016,0.5,RELMIG_7,Other Religion (%)
2011,14.2,RELMIG_10,No Religion (%)
2016,25.9,RELMIG_8,Secular beliefs and other spiritual beliefs and no religious affiliation (%)
2011,2.4,RELMIG_9,Religion not stated (%)
2016,3.3,RELMIG_9,Religion not stated (%)
2011,83.4,ENGMIG_2,Proficient in English (%)
2016,85.3,ENGMIG_2,Proficient in English (%)
2011,15.7,ENGMIG_3,Not proficient in English (%)
2016,14.1,ENGMIG_3,Not proficient in English (%)
2011,0.9,ENGMIG_4,English proficiency not stated (%)
2016,0.7,ENGMIG_4,English proficiency not stated (%)
2011,7.7,QUALMIG_2,Postgraduate Degree level (%)
2016,11.6,QUALMIG_2,Postgraduate Degree level (%)
2011,1,QUALMIG_3,Graduate Diploma and Graduate Certificate level (%)
2016,1.2,QUALMIG_3,Graduate Diploma and Graduate Certificate level (%)
2011,18.1,QUALMIG_4,Bachelor Degree level (%)
2016,24,QUALMIG_4,Bachelor Degree level (%)
2011,8,QUALMIG_5,Advanced Diploma and Diploma level (%)
2016,8.7,QUALMIG_5,Advanced Diploma and Diploma level (%)
2011,8.9,QUALMIG_6,Certificate level (%)
2016,7.4,QUALMIG_6,Certificate level (%)
2011,41.1,QUALMIG_7,School education level (%)
2016,35.9,QUALMIG_7,School education level (%)
2011,6.6,QUALMIG_8,Education not stated (%)
2016,3.4,QUALMIG_8,Education not stated (%)
2011,8.4,OCCMIG_2,Managers (%)
2016,11.6,OCCMIG_2,Managers (%)
2011,20.6,OCCMIG_3,Professionals (%)
2016,24.1,OCCMIG_3,Professionals (%)
2011,13.1,OCCMIG_4,Technicians and trades workers (%)
2016,11.7,OCCMIG_4,Technicians and trades workers (%)
2011,9.6,OCCMIG_5,Community and personal service workers (%)
2016,10.4,OCCMIG_5,Community and personal service workers (%)
2011,15.6,OCCMIG_6,Clerical and administrative workers (%)
2016,12.6,OCCMIG_6,Clerical and administrative workers (%)
2011,9.1,OCCMIG_7,Sales workers (%)
2016,9.1,OCCMIG_7,Sales workers (%)
2011,9.3,OCCMIG_8,Machinery operators and drivers (%)
2016,7.1,OCCMIG_8,Machinery operators and drivers (%)
2011,12.5,OCCMIG_9,Labourers (%)
2016,11.4,OCCMIG_9,Labourers (%)
2011,2.1,OCCMIG_10,Occupation inadequately described or not stated  (%)
2016,2,OCCMIG_10,Occupation inadequately described or not stated  (%)
2011,5416,LFMIG_2,Labour Force number (no.)
2016,7670,LFMIG_2,Labour Force number (no.)
2011,328,LFMIG_3,Unemployed number (no.)
2016,528,LFMIG_3,Unemployed number (no.)
2011,57.4,LFMIG_4,Participation Rate (%)
2016,61,LFMIG_4,Participation Rate (%)
2011,6.1,LFMIG_5,Unemployment Rate (%)
2016,6.9,LFMIG_5,Unemployment Rate (%)
2016,27,INCMIG_2,Persons earning $1-$499 per week (%)
2016,24.8,INCMIG_3,Persons earning $500-$999 per week (%)
2016,23,INCMIG_4,Persons earning $1000-$1999 per week (%)
2016,5,INCMIG_5,Persons earning $2000-$2999 per week (%)
2016,1.9,INCMIG_6,Persons earning $3000 or more per week (%)
2016,15.1,INCMIG_7,Persons earning nil income (%)
2016,0.8,INCMIG_8,Persons with a negative income (%)
2016,2.5,INCMIG_9,Income inadequately described or not stated (%)
2011,2.9,FIELD_2,Natural and Physical Sciences (%)
2016,2.9,FIELD_2,Natural and Physical Sciences (%)
2011,5.2,FIELD_3,Information Technology (%)
2016,5.8,FIELD_3,Information Technology (%)
2011,14.3,FIELD_4,Engineering and Related Technologies (%)
2016,13.1,FIELD_4,Engineering and Related Technologies (%)
2011,3.9,FIELD_5,Architecture and Building (%)
2016,4.1,FIELD_5,Architecture and Building (%)
2011,0.8,FIELD_6,"Agriculture, Environmental and Related Studies (%)"
2016,0.8,FIELD_6,"Agriculture, Environmental and Related Studies (%)"
2011,6,FIELD_7,Health (%)
2016,6.1,FIELD_7,Health (%)
2011,4.9,FIELD_8,Education (%)
2016,4.5,FIELD_8,Education (%)
2011,23.3,FIELD_9,Management and Commerce (%)
2016,29,FIELD_9,Management and Commerce (%)
2011,8.5,FIELD_10,Society and Culture (%)
2016,9.8,FIELD_10,Society and Culture (%)
2011,3.6,FIELD_11,Creative Arts (%)
2016,4.5,FIELD_11,Creative Arts (%)
2011,5.1,FIELD_12,"Food, Hospitality and Personal Services (%)"
2016,4.8,FIELD_12,"Food, Hospitality and Personal Services (%)"
2011,0.4,FIELD_13,Mixed Field Programmes (%)
2016,0.4,FIELD_13,Mixed Field Programmes (%)
2011,21.1,FIELD_14,Field of Study Inadequately Described or Not Stated  (%)
2016,14.3,FIELD_14,Field of Study Inadequately Described or Not Stated  (%)
2011,64.6,HOMELESS_2,"Homeless rate per 10,000 persons"
2016,64.1,HOMELESS_2,"Homeless rate per 10,000 persons"
2016,7.7,PERSINC_9,Persons with income not stated (%)
